scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,thermal_contrib_comp_1,status_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,thermal_contrib_comp_2,status_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,thermal_contrib_comp_3,status_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,thermal_contrib_comp_4,status_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,thermal_contrib_comp_5,status_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,thermal_contrib_comp_6,status_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,thermal_contrib_comp_7,status_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,thermal_contrib_comp_8,status_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,thermal_contrib_comp_9,status_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,thermal_contrib_comp_10,status_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
4,High Occupancy / Low Computer Load,0,645,6450.0,34,8,9,9,8,9.87,2.13,IDLE,60.53,LOW,IDLE,9.34,1.8,IDLE,59.38,LOW,IDLE,11.49,2.69,LIGHT,63.4,LOW,RUNNING,9.69,1.71,IDLE,59.68,LOW,IDLE,8.22,0.91,IDLE,56.64,LOW,IDLE,11.5,2.78,LIGHT,63.55,LOW,RUNNING,10.24,2.25,LIGHT,61.17,LOW,RUNNING,9.22,1.88,IDLE,59.34,LOW,IDLE,8.5,1.25,IDLE,57.5,LOW,IDLE,11.81,2.79,LIGHT,63.95,LOW,RUNNING,28.79,58.0,249.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.893,25.04,25.104,24.721,24.939,25.104,24.721,0.383,242.99,120.19,120.51,121.45,680.0,765.0,765.0,680.0,177.49,236.73,297.76,243.59,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,225.89,233.01,255.94,235.87,605.14,2890.0,955.57,3500.0,950.71,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.0271
4,High Occupancy / Low Computer Load,0,646,6460.0,34,8,9,9,8,10.0,2.19,LIGHT,60.78,LOW,RUNNING,9.42,1.8,IDLE,59.48,LOW,IDLE,11.46,2.63,LIGHT,63.27,LOW,RUNNING,9.57,1.64,IDLE,59.42,LOW,IDLE,8.12,0.9,IDLE,56.5,LOW,IDLE,11.52,2.83,LIGHT,63.64,LOW,RUNNING,10.36,2.32,LIGHT,61.43,LOW,RUNNING,9.33,1.9,IDLE,59.51,LOW,IDLE,8.5,1.2,IDLE,57.42,LOW,IDLE,11.71,2.72,LIGHT,63.72,LOW,RUNNING,28.79,58.0,249.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.898,25.045,25.109,24.726,24.945,25.109,24.726,0.383,242.95,120.14,120.94,121.14,680.0,765.0,765.0,680.0,177.43,236.68,297.74,243.54,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,225.79,232.91,256.35,235.51,605.17,2890.0,955.39,3500.0,950.56,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.1132
4,High Occupancy / Low Computer Load,0,647,6470.0,34,8,9,9,8,10.12,2.24,LIGHT,61.01,LOW,RUNNING,9.47,1.78,IDLE,59.51,LOW,IDLE,11.39,2.56,LIGHT,63.08,LOW,RUNNING,9.45,1.58,IDLE,59.18,LOW,IDLE,8.05,0.91,IDLE,56.43,LOW,IDLE,11.57,2.9,LIGHT,63.81,LOW,RUNNING,10.48,2.38,LIGHT,61.67,LOW,RUNNING,9.41,1.9,IDLE,59.61,LOW,IDLE,8.46,1.14,IDLE,57.29,LOW,IDLE,11.59,2.65,LIGHT,63.46,LOW,RUNNING,28.8,58.0,249.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.903,25.05,25.114,24.731,24.95,25.114,24.731,0.383,242.78,120.24,121.28,120.75,680.0,765.0,765.0,680.0,177.6,236.92,298.02,243.78,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,225.8,233.24,256.96,235.37,605.05,2890.0,956.32,3500.0,951.37,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.2
4,High Occupancy / Low Computer Load,0,648,6480.0,34,8,9,9,8,10.24,2.28,LIGHT,61.22,LOW,RUNNING,9.5,1.74,IDLE,59.48,LOW,IDLE,11.3,2.48,LIGHT,62.84,LOW,RUNNING,9.33,1.54,IDLE,58.97,LOW,IDLE,8.01,0.93,IDLE,56.41,LOW,IDLE,11.65,2.97,LIGHT,64.02,LOW,RUNNING,10.61,2.44,LIGHT,61.92,LOW,RUNNING,9.47,1.88,IDLE,59.66,LOW,IDLE,8.4,1.07,IDLE,57.1,LOW,IDLE,11.46,2.59,LIGHT,63.21,LOW,RUNNING,28.8,58.0,250.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.908,25.055,25.119,24.736,24.954,25.119,24.736,0.383,242.51,120.43,121.58,120.31,680.0,765.0,765.0,680.0,177.54,236.87,298.0,243.73,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,225.47,233.38,257.25,234.87,604.83,2890.0,956.14,3500.0,950.97,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.2864
4,High Occupancy / Low Computer Load,0,649,6490.0,34,8,9,9,8,10.34,2.3,LIGHT,61.38,LOW,RUNNING,9.49,1.69,IDLE,59.4,LOW,IDLE,11.19,2.41,LIGHT,62.6,LOW,RUNNING,9.21,1.51,IDLE,58.78,LOW,IDLE,8.0,0.98,IDLE,56.47,LOW,IDLE,11.75,3.05,LIGHT,64.26,LOW,RUNNING,10.72,2.48,LIGHT,62.12,LOW,RUNNING,9.5,1.85,IDLE,59.65,LOW,IDLE,8.31,0.99,IDLE,56.87,LOW,IDLE,11.34,2.54,LIGHT,62.98,LOW,RUNNING,28.8,58.0,250.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.913,25.06,25.124,24.741,24.959,25.124,24.741,0.383,242.16,120.73,121.77,119.85,680.0,765.0,765.0,680.0,177.47,236.83,297.98,243.69,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,225.04,233.65,257.42,234.37,604.51,2890.0,955.97,3500.0,950.48,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.3729
4,High Occupancy / Low Computer Load,0,650,6500.0,34,8,9,9,8,10.42,2.3,LIGHT,61.48,LOW,RUNNING,9.45,1.63,IDLE,59.26,LOW,IDLE,11.07,2.34,LIGHT,62.35,LOW,RUNNING,9.12,1.5,IDLE,58.65,LOW,IDLE,8.02,1.03,IDLE,56.57,LOW,IDLE,11.86,3.12,LIGHT,64.51,LOW,RUNNING,10.83,2.5,LIGHT,62.29,LOW,RUNNING,9.49,1.8,IDLE,59.56,LOW,IDLE,8.21,0.92,IDLE,56.64,LOW,IDLE,11.23,2.51,LIGHT,62.8,LOW,RUNNING,28.81,58.0,250.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.918,25.065,25.129,24.746,24.965,25.129,24.746,0.383,241.74,121.08,121.85,119.44,680.0,765.0,765.0,680.0,177.65,237.06,298.26,243.92,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.8,234.23,257.78,234.19,604.11,2890.0,956.89,3500.0,951.0,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.4601
4,High Occupancy / Low Computer Load,0,651,6510.0,34,8,9,9,8,10.47,2.28,LIGHT,61.51,LOW,RUNNING,9.39,1.56,IDLE,59.08,LOW,IDLE,10.95,2.28,LIGHT,62.11,LOW,RUNNING,9.05,1.51,IDLE,58.58,LOW,IDLE,8.07,1.1,IDLE,56.74,LOW,IDLE,11.98,3.19,LIGHT,64.76,LOW,RUNNING,10.91,2.5,LIGHT,62.39,LOW,RUNNING,9.46,1.74,IDLE,59.44,LOW,IDLE,8.09,0.85,IDLE,56.39,LOW,IDLE,11.13,2.5,LIGHT,62.66,LOW,RUNNING,28.81,58.0,250.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.923,25.07,25.134,24.751,24.97,25.134,24.751,0.383,241.28,121.5,121.83,119.05,680.0,765.0,765.0,680.0,177.58,237.02,298.24,243.88,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.28,234.6,257.73,233.77,603.66,2890.0,956.72,3500.0,950.38,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.5468
4,High Occupancy / Low Computer Load,0,652,6520.0,34,8,9,9,8,10.5,2.24,LIGHT,61.48,LOW,RUNNING,9.3,1.48,IDLE,58.84,LOW,IDLE,10.82,2.24,LIGHT,61.88,LOW,RUNNING,9.01,1.54,IDLE,58.57,LOW,IDLE,8.15,1.18,IDLE,56.96,LOW,IDLE,12.11,3.24,LIGHT,65.0,LOW,RUNNING,10.97,2.48,LIGHT,62.43,LOW,RUNNING,9.4,1.67,IDLE,59.26,LOW,IDLE,7.96,0.79,IDLE,56.14,LOW,IDLE,11.06,2.51,LIGHT,62.59,LOW,RUNNING,28.81,58.0,250.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.928,25.075,25.139,24.756,24.974,25.139,24.756,0.383,240.77,121.96,121.69,118.73,680.0,765.0,765.0,680.0,177.54,237.03,298.3,243.89,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,223.73,235.07,257.66,233.45,603.15,2890.0,956.76,3500.0,949.91,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.6339
4,High Occupancy / Low Computer Load,0,653,6530.0,34,8,9,9,8,10.49,2.19,LIGHT,61.4,LOW,RUNNING,9.19,1.41,IDLE,58.6,LOW,IDLE,10.71,2.21,LIGHT,61.7,LOW,RUNNING,9.0,1.58,IDLE,58.62,LOW,IDLE,8.25,1.25,IDLE,57.19,LOW,IDLE,12.23,3.28,LIGHT,65.21,LOW,RUNNING,11.0,2.45,LIGHT,62.42,LOW,RUNNING,9.31,1.59,IDLE,59.02,LOW,IDLE,7.84,0.74,IDLE,55.91,LOW,IDLE,11.01,2.53,LIGHT,62.56,LOW,RUNNING,28.81,58.0,250.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.933,25.08,25.144,24.761,24.979,25.144,24.761,0.383,240.32,122.4,121.44,118.47,680.0,765.0,765.0,680.0,177.47,236.99,298.29,243.85,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.2,235.48,257.4,233.15,602.63,2890.0,956.6,3500.0,949.23,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.7209
4,High Occupancy / Low Computer Load,0,654,6540.0,34,8,9,9,8,10.45,2.13,LIGHT,61.26,LOW,RUNNING,9.07,1.34,IDLE,58.35,LOW,IDLE,10.62,2.2,LIGHT,61.57,LOW,RUNNING,9.02,1.64,IDLE,58.73,LOW,IDLE,8.36,1.32,IDLE,57.43,LOW,IDLE,12.33,3.3,LIGHT,65.36,LOW,RUNNING,10.99,2.4,LIGHT,62.34,LOW,RUNNING,9.2,1.52,IDLE,58.78,LOW,IDLE,7.73,0.71,IDLE,55.73,LOW,IDLE,11.0,2.57,LIGHT,62.6,LOW,RUNNING,28.82,58.0,250.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.938,25.085,25.149,24.766,24.985,25.149,24.766,0.383,239.91,122.79,121.12,118.33,680.0,765.0,765.0,680.0,177.62,237.16,298.48,244.02,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.94,236.04,257.27,233.18,602.15,2890.0,957.28,3500.0,949.43,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.8086
4,High Occupancy / Low Computer Load,0,655,6550.0,34,8,9,9,8,10.39,2.06,LIGHT,61.08,LOW,RUNNING,8.94,1.28,IDLE,58.09,LOW,IDLE,10.55,2.21,LIGHT,61.5,LOW,RUNNING,9.07,1.7,IDLE,58.89,LOW,IDLE,8.49,1.39,IDLE,57.7,LOW,IDLE,12.41,3.3,LIGHT,65.46,LOW,RUNNING,10.96,2.34,LIGHT,62.21,LOW,RUNNING,9.08,1.45,IDLE,58.52,LOW,IDLE,7.63,0.7,IDLE,55.59,LOW,IDLE,11.02,2.63,LIGHT,62.72,LOW,RUNNING,28.82,58.0,251.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.943,25.09,25.154,24.771,24.989,25.154,24.771,0.383,239.56,123.16,120.73,118.31,680.0,765.0,765.0,680.0,177.58,237.18,298.55,244.04,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,222.56,236.42,256.94,233.19,601.76,2890.0,957.35,3500.0,949.11,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.8961
4,High Occupancy / Low Computer Load,0,656,6560.0,34,8,9,9,8,10.3,1.98,LIGHT,60.84,LOW,RUNNING,8.82,1.24,IDLE,57.88,LOW,IDLE,10.51,2.24,LIGHT,61.5,LOW,RUNNING,9.15,1.78,IDLE,59.11,LOW,IDLE,8.61,1.44,IDLE,57.92,LOW,IDLE,12.47,3.28,LIGHT,65.51,LOW,RUNNING,10.9,2.26,LIGHT,62.02,LOW,RUNNING,8.96,1.39,IDLE,58.29,LOW,IDLE,7.56,0.71,IDLE,55.52,LOW,IDLE,11.06,2.69,LIGHT,62.86,LOW,RUNNING,28.82,58.0,251.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.948,25.095,25.159,24.776,24.994,25.159,24.776,0.383,239.33,123.43,120.31,118.38,680.0,765.0,765.0,680.0,177.52,237.14,298.53,243.99,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.26,236.66,256.51,233.2,601.45,2890.0,957.18,3500.0,948.63,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,20.9838
4,High Occupancy / Low Computer Load,0,657,6570.0,34,8,9,9,8,10.19,1.91,LIGHT,60.6,LOW,RUNNING,8.71,1.21,IDLE,57.7,LOW,IDLE,10.5,2.28,LIGHT,61.55,LOW,RUNNING,9.25,1.85,IDLE,59.34,LOW,IDLE,8.73,1.48,IDLE,58.13,LOW,IDLE,12.5,3.25,LIGHT,65.5,LOW,RUNNING,10.81,2.19,LIGHT,61.8,LOW,RUNNING,8.84,1.34,IDLE,58.06,LOW,IDLE,7.51,0.73,IDLE,55.48,LOW,IDLE,11.14,2.77,LIGHT,63.08,LOW,RUNNING,28.82,58.0,251.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.953,25.1,25.164,24.781,25.0,25.164,24.781,0.383,239.19,123.63,119.86,118.56,680.0,765.0,765.0,680.0,177.45,237.09,298.51,243.95,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.05,236.81,256.04,233.34,601.24,2890.0,957.0,3500.0,948.24,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.0716
4,High Occupancy / Low Computer Load,0,658,6580.0,34,8,9,9,8,10.07,1.84,LIGHT,60.35,LOW,RUNNING,8.62,1.2,IDLE,57.57,LOW,IDLE,10.52,2.34,LIGHT,61.66,LOW,RUNNING,9.37,1.92,IDLE,59.59,LOW,IDLE,8.83,1.5,IDLE,58.29,LOW,IDLE,12.49,3.2,LIGHT,65.41,LOW,RUNNING,10.7,2.12,LIGHT,61.55,LOW,RUNNING,8.72,1.31,IDLE,57.87,LOW,IDLE,7.5,0.77,IDLE,55.53,LOW,IDLE,11.24,2.84,LIGHT,63.31,LOW,RUNNING,28.83,58.0,251.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.958,25.105,25.169,24.786,25.005,25.169,24.786,0.383,239.17,123.7,119.42,118.84,680.0,765.0,765.0,680.0,177.63,237.31,298.79,244.17,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,222.22,237.09,255.87,233.85,601.13,2890.0,957.9,3500.0,949.03,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.1603
4,High Occupancy / Low Computer Load,0,659,6590.0,34,8,9,9,8,9.94,1.78,IDLE,60.09,LOW,IDLE,8.55,1.21,IDLE,57.5,LOW,IDLE,10.57,2.41,LIGHT,61.83,LOW,RUNNING,9.49,1.99,IDLE,59.85,LOW,IDLE,8.91,1.5,IDLE,58.39,LOW,IDLE,12.46,3.13,LIGHT,65.27,LOW,RUNNING,10.58,2.05,LIGHT,61.3,LOW,RUNNING,8.63,1.3,IDLE,57.74,LOW,IDLE,7.52,0.83,IDLE,55.64,LOW,IDLE,11.35,2.92,LIGHT,63.57,LOW,RUNNING,28.83,58.0,251.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.963,25.11,25.174,24.791,25.009,25.174,24.791,0.383,239.27,123.66,119.04,119.21,680.0,765.0,765.0,680.0,177.56,237.28,298.77,244.14,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,222.25,237.02,255.48,234.18,601.18,2890.0,957.75,3500.0,948.93,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.2486
4,High Occupancy / Low Computer Load,0,660,6600.0,34,8,9,9,8,9.82,1.74,IDLE,59.88,LOW,IDLE,8.51,1.24,IDLE,57.5,LOW,IDLE,10.65,2.48,LIGHT,62.03,LOW,RUNNING,9.61,2.04,IDLE,60.07,LOW,IDLE,8.97,1.48,IDLE,58.43,LOW,IDLE,12.4,3.06,LIGHT,65.09,LOW,RUNNING,10.46,1.99,LIGHT,61.06,LOW,RUNNING,8.56,1.31,IDLE,57.67,LOW,IDLE,7.57,0.9,IDLE,55.81,LOW,IDLE,11.47,2.98,LIGHT,63.81,LOW,RUNNING,28.83,58.0,251.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.968,25.115,25.179,24.796,25.014,25.179,24.796,0.383,239.48,123.52,118.73,119.62,680.0,765.0,765.0,680.0,177.53,237.29,298.84,244.15,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.42,236.9,255.24,234.6,601.35,2890.0,957.81,3500.0,949.16,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.3374
4,High Occupancy / Low Computer Load,0,661,6610.0,34,8,9,9,8,9.71,1.71,IDLE,59.7,LOW,IDLE,8.5,1.28,IDLE,57.55,LOW,IDLE,10.75,2.55,LIGHT,62.26,LOW,RUNNING,9.73,2.08,IDLE,60.28,LOW,IDLE,9.0,1.45,IDLE,58.42,LOW,IDLE,12.31,2.99,LIGHT,64.87,LOW,RUNNING,10.33,1.94,LIGHT,60.82,LOW,RUNNING,8.51,1.33,IDLE,57.63,LOW,IDLE,7.64,0.97,IDLE,56.0,LOW,IDLE,11.6,3.03,LIGHT,64.05,LOW,RUNNING,28.84,58.0,251.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.973,25.12,25.184,24.801,25.02,25.184,24.801,0.383,239.79,123.29,118.45,120.05,680.0,765.0,765.0,680.0,177.67,237.47,299.03,244.33,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,222.87,236.85,255.15,235.21,601.58,2890.0,958.5,3500.0,950.08,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.4267
4,High Occupancy / Low Computer Load,0,662,6620.0,34,8,9,9,8,9.62,1.7,IDLE,59.57,LOW,IDLE,8.52,1.34,IDLE,57.66,LOW,IDLE,10.87,2.63,LIGHT,62.53,LOW,RUNNING,9.83,2.1,IDLE,60.44,LOW,IDLE,8.99,1.4,IDLE,58.34,LOW,IDLE,12.2,2.91,LIGHT,64.61,LOW,RUNNING,10.22,1.91,LIGHT,60.64,LOW,RUNNING,8.5,1.37,IDLE,57.68,LOW,IDLE,7.74,1.04,IDLE,56.23,LOW,IDLE,11.72,3.07,LIGHT,64.26,LOW,RUNNING,28.84,58.0,251.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.978,25.125,25.189,24.806,25.024,25.189,24.806,0.383,240.2,122.95,118.32,120.49,680.0,765.0,765.0,680.0,177.6,237.42,299.01,244.28,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,223.22,236.45,254.99,235.61,601.96,2890.0,958.31,3500.0,950.27,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.5158
4,High Occupancy / Low Computer Load,0,663,6630.0,34,8,9,9,8,9.55,1.71,IDLE,59.5,LOW,IDLE,8.58,1.41,IDLE,57.84,LOW,IDLE,10.99,2.69,LIGHT,62.77,LOW,RUNNING,9.92,2.1,IDLE,60.55,LOW,IDLE,8.96,1.33,IDLE,58.2,LOW,IDLE,12.08,2.85,LIGHT,64.38,LOW,RUNNING,10.13,1.9,LIGHT,60.51,LOW,RUNNING,8.52,1.43,IDLE,57.8,LOW,IDLE,7.85,1.12,IDLE,56.49,LOW,IDLE,11.82,3.1,LIGHT,64.42,LOW,RUNNING,28.84,58.0,252.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.983,25.13,25.194,24.811,25.029,25.194,24.811,0.383,240.66,122.58,118.31,120.91,680.0,765.0,765.0,680.0,177.57,237.43,299.09,244.29,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,223.64,236.1,255.07,236.03,602.46,2890.0,958.38,3500.0,950.84,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.6054
4,High Occupancy / Low Computer Load,0,664,6640.0,34,8,9,9,8,9.51,1.74,IDLE,59.5,LOW,IDLE,8.65,1.48,IDLE,58.03,LOW,IDLE,11.12,2.74,LIGHT,63.01,LOW,RUNNING,9.97,2.08,IDLE,60.58,LOW,IDLE,8.89,1.26,IDLE,58.0,LOW,IDLE,11.95,2.79,LIGHT,64.12,LOW,RUNNING,10.06,1.91,LIGHT,60.44,LOW,RUNNING,8.57,1.5,IDLE,57.96,LOW,IDLE,7.98,1.18,IDLE,56.75,LOW,IDLE,11.91,3.1,LIGHT,64.54,LOW,RUNNING,28.84,58.0,252.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.988,25.135,25.199,24.816,25.035,25.199,24.816,0.383,241.12,122.12,118.4,121.29,680.0,765.0,765.0,680.0,177.51,237.39,299.06,244.24,0.41,-13.91,-52.33,65.83,875.0,875.0,875.0,875.0,224.04,235.6,255.13,236.36,602.93,2890.0,958.2,3500.0,951.13,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.6951
4,High Occupancy / Low Computer Load,0,665,6650.0,34,8,9,9,8,9.5,1.78,IDLE,59.55,LOW,IDLE,8.75,1.56,IDLE,58.28,LOW,IDLE,11.23,2.78,LIGHT,63.21,LOW,RUNNING,10.0,2.04,LIGHT,60.56,LOW,RUNNING,8.8,1.19,IDLE,57.78,LOW,IDLE,11.83,2.74,LIGHT,63.9,LOW,RUNNING,10.01,1.93,LIGHT,60.41,LOW,RUNNING,8.64,1.57,IDLE,58.16,LOW,IDLE,8.1,1.24,IDLE,56.98,LOW,IDLE,11.97,3.08,LIGHT,64.58,LOW,RUNNING,28.85,58.0,252.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.993,25.14,25.204,24.821,25.04,25.204,24.821,0.383,241.6,121.68,118.57,121.56,680.0,765.0,765.0,680.0,177.68,237.62,299.35,244.48,0.42,-13.92,-52.34,65.84,875.0,875.0,875.0,875.0,224.7,235.38,255.58,236.88,603.41,2890.0,959.13,3500.0,952.54,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.7856
4,High Occupancy / Low Computer Load,0,666,6660.0,34,8,9,9,8,9.52,1.84,IDLE,59.66,LOW,IDLE,8.87,1.63,IDLE,58.53,LOW,IDLE,11.34,2.8,LIGHT,63.38,LOW,RUNNING,9.99,1.99,IDLE,60.47,LOW,IDLE,8.7,1.11,IDLE,57.54,LOW,IDLE,11.72,2.71,LIGHT,63.72,LOW,RUNNING,10.0,1.98,LIGHT,60.47,LOW,RUNNING,8.74,1.65,IDLE,58.4,LOW,IDLE,8.22,1.27,IDLE,57.18,LOW,IDLE,12.0,3.05,LIGHT,64.58,LOW,RUNNING,28.85,58.0,252.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,24.998,25.145,25.209,24.826,25.044,25.209,24.826,0.383,242.04,121.26,118.87,121.76,680.0,765.0,765.0,680.0,177.62,237.58,299.33,244.43,0.42,-13.92,-52.33,65.83,875.0,875.0,875.0,875.0,225.08,234.92,255.87,237.02,603.93,2890.0,958.96,3500.0,952.89,1.0,1.0,1.0,1.0,22.5,MAX_UNIFORM_COOL,21.8758
